zip,year,wildfire
94613,2021,0
94614,2018,0
94614,2019,0
94614,2020,0
94614,2021,0
94615,2018,0
94615,2019,0
94615,2020,0
94615,2021,0
94617,2018,0
94617,2019,0
94617,2020,0
94617,2021,0
94618,2018,0
94618,2019,0
94618,2020,0
94618,2021,0
94619,2018,0
94619,2019,0
94619,2020,0
94619,2021,0
94620,2018,0
94620,2019,0
94620,2020,0
94620,2021,0
94621,2018,0
94621,2019,0
94621,2020,0
94621,2021,0
94622,2018,0
94622,2019,0
94622,2020,0
94622,2021,0
94623,2018,0
94623,2019,0
94623,2020,0
94623,2021,0
94624,2018,0
94624,2019,0
94624,2020,0
94624,2021,0
94649,2018,0
94649,2019,0
94649,2020,0
94649,2021,0
94659,2018,0
94659,2019,0
94659,2020,0
94659,2021,0
94660,2018,0
94660,2019,0
94660,2020,0
94660,2021,0
94661,2018,0
94661,2019,0
94661,2020,0
94661,2021,0
94662,2018,0
94662,2019,0
94662,2020,0
94662,2021,0
94666,2018,0
94666,2019,0
94666,2020,0
94666,2021,0
94701,2018,0
94701,2019,0
94701,2020,0
94701,2021,0
94702,2018,0
94702,2019,0
94702,2020,0
94702,2021,0
94703,2018,0
94703,2019,0
94703,2020,0
94703,2021,0
94704,2018,0
94704,2019,0
94704,2020,0
94704,2021,0
94705,2018,0
94705,2019,0
94705,2020,0
94705,2021,0
94706,2018,0
94706,2019,0
94706,2020,0
94706,2021,0
94707,2018,0
94707,2019,0
94707,2020,0
94707,2021,0
94708,2018,0
94708,2019,0
94708,2020,0
94708,2021,0
94709,2018,0
94709,2019,0
94709,2020,0
94709,2021,0
94710,2018,0
94710,2019,0
94710,2020,0
94710,2021,0
94712,2018,0
94712,2019,0
94712,2020,0
94712,2021,0
94720,2018,0
94720,2019,0
94720,2020,0
94720,2021,0
94801,2018,0
94801,2019,0
94801,2020,0
94801,2021,0
94802,2018,0
94802,2019,0
94802,2020,0
94802,2021,0
94803,2018,0
94803,2019,0
94803,2020,0
94803,2021,0
94804,2018,0
94804,2019,0
94804,2020,0
94804,2021,0
94805,2018,0
94805,2019,0
94805,2020,0
94805,2021,0
94806,2018,0
94806,2019,0
94806,2020,0
94806,2021,0
94807,2018,0
94807,2019,0
94807,2020,0
94807,2021,0
94808,2018,0
94808,2019,0
94808,2020,0
94808,2021,0
94820,2018,0
94820,2019,0
94820,2020,0
94820,2021,0
94850,2018,0
94850,2019,0
94850,2020,0
94850,2021,0
94901,2018,0
94901,2019,0
94901,2020,1
94901,2021,0
94903,2018,0
94903,2019,0
94903,2020,0
94903,2021,0
94904,2018,0
94904,2019,0
94904,2020,0
94904,2021,0
94912,2018,0
94912,2019,0
94912,2020,0
94912,2021,0
94913,2018,0
94913,2019,0
94913,2020,0
94913,2021,0
94914,2018,0
94914,2019,0
94914,2020,0
94914,2021,0
94915,2018,0
94915,2019,0
94915,2020,0
94915,2021,0
94920,2018,0
94920,2019,0
94920,2020,0
94920,2021,0
94922,2018,0
94922,2019,0
94922,2020,0
94922,2021,0
94923,2018,0
94923,2019,0
94923,2020,0
94923,2021,0
94924,2018,0
94924,2019,0
94924,2020,0
94924,2021,0
94925,2018,0
94925,2019,0
94925,2020,0
94925,2021,0
94926,2018,0
94926,2019,0
94926,2020,0
94926,2021,0
94927,2018,0
94927,2019,0
94927,2020,0
94927,2021,0
94928,2018,0
94928,2019,0
94928,2020,0
94928,2021,0
94929,2018,0
94929,2019,0
94929,2020,0
94929,2021,0
94930,2018,0
94930,2019,0
94930,2020,0
94930,2021,0
94931,2018,0
94931,2019,0
94931,2020,1
94931,2021,0
94933,2018,0
94933,2019,0
94933,2020,0
94933,2021,0
94937,2018,1
94937,2019,0
94937,2020,1
94937,2021,0
94938,2018,0
94938,2019,0
94938,2020,1
94938,2021,0
94939,2018,0
94939,2019,0
94939,2020,0
94939,2021,0
94940,2018,0
94940,2019,0
94940,2020,0
94940,2021,0
94941,2018,0
94941,2019,1
94941,2020,0
94941,2021,0
94942,2018,0
94942,2019,0
94942,2020,0
94942,2021,0
94945,2018,0
94945,2019,0
94945,2020,0
94945,2021,0
94946,2018,0
94946,2019,1
94946,2020,0
94946,2021,0
94947,2018,0
94947,2019,0
94947,2020,0
94947,2021,0
94948,2018,0
94948,2019,0
94948,2020,0
94948,2021,0
94949,2018,0
94949,2019,0
94949,2020,0
94949,2021,0
94950,2018,0
94950,2019,0
94950,2020,0
94950,2021,0
94951,2018,0
94951,2019,0
94951,2020,1
94951,2021,0
94952,2018,0
94952,2019,0
94952,2020,1
94952,2021,1
94953,2018,0
94953,2019,0
94953,2020,0
94953,2021,0
94954,2018,0
94954,2019,0
94954,2020,1
94954,2021,0
94955,2018,0
94955,2019,0
94955,2020,0
94955,2021,0
94956,2018,0
94956,2019,0
94956,2020,1
94956,2021,0
94957,2018,0
94957,2019,0
94957,2020,0
94957,2021,0
94960,2018,0
94960,2019,0
94960,2020,0
94960,2021,0
94963,2018,0
94963,2019,0
94963,2020,0
94963,2021,0
94964,2018,0
94964,2019,0
94964,2020,0
94964,2021,0
94965,2018,0
94965,2019,0
94965,2020,0
94965,2021,0
94966,2018,0
94966,2019,0
94966,2020,0
94966,2021,0
94970,2018,0
94970,2019,0
94970,2020,0
94970,2021,0
94971,2018,0
94971,2019,0
94971,2020,0
94971,2021,0
94972,2018,0
94972,2019,0
94972,2020,0
94972,2021,0
94973,2018,0
94973,2019,0
94973,2020,0
94973,2021,0
94974,2018,0
94974,2019,0
94974,2020,0
94974,2021,0
94975,2018,0
94975,2019,0
94975,2020,0
94975,2021,0
94976,2018,0
94976,2019,0
94976,2020,0
94976,2021,0
94977,2018,0
94977,2019,0
94977,2020,0
94977,2021,0
94978,2018,0
94978,2019,0
94978,2020,0
94978,2021,0
94979,2018,0
94979,2019,0
94979,2020,0
94979,2021,0
94998,2018,0
94998,2019,0
94998,2020,0
94998,2021,0
94999,2018,0
94999,2019,0
94999,2020,0
94999,2021,0
95001,2018,0
95001,2019,0
95001,2020,0
95001,2021,0
95002,2018,0
95002,2019,0
95002,2020,0
95002,2021,0
95003,2018,0
95003,2019,0
95003,2020,0
95003,2021,1
95004,2018,0
95004,2019,0
95004,2020,0
95004,2021,1
95005,2018,0
95005,2019,0
95005,2020,0
95005,2021,1
95006,2018,1
95006,2019,1
95006,2020,1
95006,2021,1
95007,2018,0
95007,2019,0
95007,2020,0
95007,2021,0
95008,2018,0
95008,2019,0
95008,2020,0
95008,2021,0
95009,2018,0
95009,2019,0
95009,2020,0
95009,2021,0
95010,2018,0
95010,2019,0
95010,2020,0
95010,2021,0
95011,2018,0
95011,2019,0
95011,2020,0
95011,2021,0
95012,2018,0
95012,2019,0
95012,2020,0
95012,2021,0
95013,2018,0
95013,2019,0
95013,2020,0
95013,2021,0
95014,2018,0
95014,2019,0
95014,2020,0
95014,2021,0
95015,2018,0
95015,2019,0
95015,2020,0
95015,2021,0
95017,2018,0
95017,2019,0
95017,2020,0
95017,2021,0
95018,2018,0
95018,2019,0
95018,2020,0
95018,2021,0
95019,2018,0
95019,2019,0
95019,2020,0
95019,2021,0
95020,2018,1
95020,2019,0
95020,2020,1
95020,2021,0
95021,2018,0
95021,2019,0
95021,2020,0
95021,2021,0
95023,2018,1
95023,2019,0
95023,2020,1
95023,2021,0
95024,2018,0
95024,2019,0
95024,2020,0
95024,2021,0
95025,2018,0
95025,2019,0
95025,2020,0
95025,2021,0
95026,2018,0
95026,2019,0
95026,2020,0
95026,2021,0
95030,2018,0
95030,2019,0
95030,2020,0
95030,2021,0
95031,2018,0
95031,2019,0
95031,2020,0
95031,2021,0
95032,2018,0
95032,2019,0
95032,2020,0
95032,2021,0
95033,2018,0
95033,2019,0
95033,2020,0
95033,2021,0
95035,2018,1
95035,2019,0
95035,2020,0
95035,2021,0
95036,2018,0
95036,2019,0
95036,2020,0
95036,2021,0
95037,2018,0
95037,2019,0
95037,2020,1
95037,2021,0
95038,2018,0
95038,2019,0
95038,2020,0
95038,2021,0
95039,2018,0
95039,2019,0
95039,2020,0
95039,2021,0
95041,2018,0
95041,2019,0
95041,2020,0
95041,2021,0
95042,2018,0
95042,2019,0
95042,2020,0
95042,2021,0
95043,2018,1
95043,2019,1
95043,2020,1
95043,2021,1
95044,2018,0
95044,2019,0
95044,2020,0
95044,2021,0
95045,2018,1
95045,2019,0
95045,2020,0
95045,2021,0
95046,2018,0
95046,2019,0
95046,2020,0
95046,2021,1
95050,2018,0
95050,2019,0
95050,2020,0
95050,2021,0
95051,2018,0
95051,2019,0
95051,2020,0
95051,2021,0
95052,2018,0
95052,2019,0
95052,2020,0
95052,2021,0
95053,2018,0
95053,2019,0
95053,2020,0
95053,2021,0
95054,2018,0
95054,2019,0
95054,2020,0
95054,2021,0
95055,2018,0
95055,2019,0
95055,2020,0
95055,2021,0
95056,2018,0
95056,2019,0
95056,2020,0
95056,2021,0
95060,2018,0
95060,2019,0
95060,2020,1
95060,2021,0
95061,2018,0
95061,2019,0
95061,2020,0
95061,2021,0
95062,2018,0
95062,2019,0
95062,2020,0
95062,2021,0
95063,2018,0
95063,2019,0
95063,2020,0
95063,2021,0
95064,2018,0
95064,2019,0
95064,2020,0
95064,2021,0
95065,2018,0
95065,2019,0
95065,2020,0
95065,2021,0
95066,2018,1
95066,2019,0
95066,2020,0
95066,2021,0
95067,2018,0
95067,2019,0
95067,2020,0
95067,2021,0
95070,2018,0
95070,2019,0
95070,2020,0
95070,2021,0
95071,2018,0
95071,2019,0
95071,2020,0
95071,2021,0
95073,2018,0
95073,2019,0
95073,2020,0
95073,2021,0
95075,2018,0
95075,2019,0
95075,2020,0
95075,2021,0
95076,2018,0
95076,2019,0
95076,2020,0
95076,2021,0
95077,2018,0
95077,2019,0
95077,2020,0
95077,2021,0
95101,2018,0
95101,2019,0
95101,2020,0
95101,2021,0
95103,2018,0
95103,2019,0
95103,2020,0
95103,2021,0
95106,2018,0
95106,2019,0
95106,2020,0
95106,2021,0
95108,2018,0
95108,2019,0
95108,2020,0
95108,2021,0
95109,2018,0
95109,2019,0
95109,2020,0
95109,2021,0
95110,2018,0
95110,2019,0
95110,2020,0
95110,2021,0
95111,2018,0
95111,2019,0
95111,2020,0
95111,2021,0
95112,2018,0
95112,2019,0
95112,2020,0
95112,2021,0
95113,2018,0
95113,2019,0
95113,2020,0
95113,2021,0
95115,2018,0
95115,2019,0
95115,2020,0
95115,2021,0
95116,2018,0
95116,2019,0
95116,2020,0
95116,2021,0
95117,2018,0
95117,2019,0
95117,2020,0
95117,2021,0
95118,2018,0
95118,2019,0
95118,2020,0
95118,2021,0
95119,2018,0
95119,2019,0
95119,2020,0
95119,2021,0
95120,2018,0
95120,2019,0
95120,2020,0
95120,2021,0
95121,2018,0
95121,2019,0
95121,2020,0
95121,2021,0
95122,2018,0
95122,2019,0
95122,2020,0
95122,2021,0
95123,2018,0
95123,2019,0
95123,2020,0
95123,2021,0
95124,2018,0
95124,2019,0
95124,2020,0
95124,2021,0
95125,2018,0
95125,2019,0
95125,2020,0
95125,2021,0
95126,2018,0
95126,2019,0
95126,2020,0
95126,2021,0
95127,2018,0
95127,2019,0
95127,2020,0
95127,2021,0
95128,2018,0
95128,2019,0
95128,2020,0
95128,2021,0
95129,2018,0
95129,2019,0
95129,2020,0
95129,2021,0
95130,2018,0
95130,2019,0
95130,2020,0
95130,2021,0
95131,2018,0
95131,2019,0
95131,2020,0
95131,2021,0
95132,2018,0
95132,2019,0
95132,2020,0
95132,2021,0
95133,2018,0
95133,2019,0
95133,2020,0
95133,2021,0
95134,2018,0
95134,2019,0
95134,2020,0
95134,2021,0
95135,2018,0
95135,2019,0
95135,2020,0
95135,2021,0
95136,2018,0
95136,2019,0
95136,2020,0
95136,2021,0
95138,2018,0
95138,2019,1
95138,2020,0
95138,2021,1
95139,2018,0
95139,2019,0
95139,2020,0
95139,2021,0
95140,2018,0
95140,2019,0
95140,2020,0
95140,2021,0
95141,2018,0
95141,2019,0
95141,2020,0
95141,2021,0
95148,2018,0
95148,2019,0
95148,2020,0
95148,2021,0
95150,2018,0
95150,2019,0
95150,2020,0
95150,2021,0
95151,2018,0
95151,2019,0
95151,2020,0
95151,2021,0
95152,2018,0
95152,2019,0
95152,2020,0
95152,2021,0
95153,2018,0
95153,2019,0
95153,2020,0
95153,2021,0
95154,2018,0
95154,2019,0
95154,2020,0
95154,2021,0
95155,2018,0
95155,2019,0
95155,2020,0
95155,2021,0
95156,2018,0
95156,2019,0
95156,2020,0
95156,2021,0
95157,2018,0
95157,2019,0
95157,2020,0
95157,2021,0
95158,2018,0
95158,2019,0
95158,2020,0
95158,2021,0
95159,2018,0
95159,2019,0
95159,2020,0
95159,2021,0
95160,2018,0
95160,2019,0
95160,2020,0
95160,2021,0
95161,2018,0
95161,2019,0
95161,2020,0
95161,2021,0
95164,2018,0
95164,2019,0
95164,2020,0
95164,2021,0
95170,2018,0
95170,2019,0
95170,2020,0
95170,2021,0
95172,2018,0
95172,2019,0
95172,2020,0
95172,2021,0
95173,2018,0
95173,2019,0
95173,2020,0
95173,2021,0
95190,2018,0
95190,2019,0
95190,2020,0
95190,2021,0
95191,2018,0
95191,2019,0
95191,2020,0
95191,2021,0
95192,2018,0
95192,2019,0
95192,2020,0
95192,2021,0
95193,2018,0
95193,2019,0
95193,2020,0
95193,2021,0
95194,2018,0
95194,2019,0
95194,2020,0
95194,2021,0
95196,2018,0
95196,2019,0
95196,2020,0
95196,2021,0
95201,2018,0
95201,2019,0
95201,2020,0
95201,2021,0
95202,2018,0
95202,2019,0
95202,2020,0
95202,2021,0
95203,2018,0
95203,2019,0
95203,2020,0
95203,2021,0
95204,2018,0
95204,2019,0
95204,2020,0
95204,2021,0
95205,2018,0
95205,2019,0
95205,2020,0
95205,2021,0
95206,2018,0
95206,2019,0
95206,2020,0
95206,2021,0
95207,2018,0
95207,2019,0
95207,2020,0
95207,2021,0
95208,2018,0
95208,2019,0
95208,2020,0
95208,2021,0
95209,2018,0
95209,2019,0
95209,2020,0
95209,2021,0
95210,2018,0
95210,2019,0
95210,2020,0
95210,2021,0
95211,2018,0
95211,2019,0
95211,2020,0
95211,2021,0
95212,2018,0
95212,2019,0
95212,2020,0
95212,2021,0
95213,2018,0
95213,2019,0
95213,2020,0
95213,2021,0
95214,2018,0
95214,2019,0
95214,2020,0
95214,2021,0
95215,2018,0
95215,2019,0
95215,2020,0
95215,2021,0
95219,2018,0
95219,2019,0
95219,2020,0
95219,2021,0
95220,2018,0
95220,2019,0
95220,2020,0
95220,2021,0
95221,2018,0
95221,2019,0
95221,2020,0
95221,2021,0
95222,2018,1
95222,2019,0
95222,2020,1
95222,2021,0
95223,2018,1
95223,2019,1
95223,2020,1
95223,2021,1
95224,2018,1
95224,2019,0
95224,2020,0
95224,2021,0
95225,2018,0
95225,2019,1
95225,2020,0
95225,2021,1
95226,2018,0
95226,2019,0
95226,2020,0
95226,2021,0
95227,2018,0
95227,2019,0
95227,2020,1
95227,2021,0
95228,2018,1
95228,2019,0
95228,2020,1
95228,2021,0
95229,2018,0
95229,2019,0
95229,2020,0
95229,2021,0
95230,2018,1
95230,2019,1
95230,2020,0
95230,2021,0
95231,2018,0
95231,2019,0
95231,2020,0
95231,2021,0
95232,2018,0
95232,2019,0
95232,2020,0
95232,2021,0
95233,2018,0
95233,2019,0
95233,2020,0
95233,2021,0
95234,2018,0
95234,2019,0
95234,2020,0
95234,2021,0
95236,2018,0
95236,2019,1
95236,2020,0
95236,2021,0
95237,2018,0
95237,2019,0
95237,2020,0
95237,2021,0
95240,2018,0
95240,2019,1
95240,2020,0
95240,2021,0
95241,2018,0
95241,2019,0
95241,2020,0
95241,2021,0
95242,2018,0
95242,2019,0
95242,2020,0
95242,2021,0
95245,2018,0
95245,2019,0
95245,2020,0
95245,2021,0
95246,2018,1
95246,2019,0
95246,2020,0
95246,2021,0
95247,2018,1
95247,2019,0
95247,2020,0
95247,2021,0
95248,2018,0
95248,2019,0
95248,2020,0
95248,2021,0
95249,2018,0
95249,2019,0
95249,2020,0
95249,2021,0
95251,2018,0
95251,2019,0
95251,2020,0
95251,2021,1
95252,2018,1
95252,2019,0
95252,2020,0
95252,2021,0
95253,2018,0
95253,2019,0
95253,2020,0
95253,2021,0
95254,2018,0
95254,2019,0
95254,2020,0
95254,2021,0
95255,2018,0
95255,2019,0
95255,2020,0
95255,2021,0
95257,2018,0
95257,2019,0
95257,2020,0
95257,2021,0
95258,2018,0
95258,2019,0
95258,2020,0
95258,2021,0
95267,2018,0
95267,2019,0
95267,2020,0
95267,2021,0
95269,2018,0
95269,2019,0
95269,2020,0
95269,2021,0
95296,2018,0
95296,2019,0
95296,2020,0
95296,2021,0
95297,2018,0
95297,2019,0
95297,2020,0
95297,2021,0
95301,2018,0
95301,2019,0
95301,2020,0
95301,2021,0
95303,2018,0
95303,2019,0
95303,2020,0
95303,2021,0
95304,2018,0
95304,2019,0
95304,2020,0
95304,2021,0
95305,2018,1
95305,2019,0
95305,2020,1
95305,2021,0
95306,2018,0
95306,2019,0
95306,2020,0
95306,2021,0
95307,2018,0
95307,2019,0
95307,2020,0
95307,2021,0
95309,2018,0
95309,2019,0
95309,2020,0
95309,2021,0
95310,2018,0
95310,2019,0
95310,2020,0
95310,2021,0
95311,2018,1
95311,2019,1
95311,2020,1
95311,2021,0
95312,2018,0
95312,2019,0
95312,2020,0
95312,2021,0
95313,2018,0
95313,2019,0
95313,2020,0
95313,2021,0
95315,2018,0
95315,2019,0
95315,2020,0
95315,2021,0
95316,2018,0
95316,2019,0
95316,2020,0
95316,2021,0
95317,2018,0
95317,2019,0
95317,2020,0
95317,2021,0
95318,2018,1
95318,2019,0
95318,2020,0
95318,2021,0
95319,2018,0
95319,2019,0
95319,2020,0
95319,2021,0
95320,2018,0
95320,2019,0
95320,2020,0
95320,2021,0
95321,2018,1
95321,2019,0
95321,2020,0
95321,2021,1
95322,2018,0
95322,2019,0
95322,2020,0
95322,2021,0
95323,2018,0
95323,2019,0
95323,2020,0
95323,2021,0
95324,2018,0
95324,2019,0
95324,2020,0
95324,2021,0
95325,2018,0
95325,2019,0
95325,2020,0
95325,2021,0
95326,2018,0
95326,2019,0
95326,2020,0
95326,2021,0
95327,2018,1
95327,2019,1
95327,2020,0
95327,2021,0
95328,2018,0
95328,2019,0
95328,2020,0
95328,2021,0
95329,2018,1
95329,2019,1
95329,2020,0
95329,2021,0
95330,2018,0
95330,2019,0
95330,2020,0
95330,2021,0
95333,2018,0
95333,2019,0
95333,2020,0
95333,2021,0
95334,2018,0
95334,2019,0
95334,2020,0
95334,2021,0
95335,2018,0
95335,2019,1
95335,2020,0
95335,2021,0
95336,2018,0
95336,2019,0
95336,2020,0
95336,2021,0
95337,2018,0
95337,2019,0
95337,2020,0
95337,2021,0
95338,2018,1
95338,2019,1
95338,2020,1
95338,2021,0
95340,2018,0
95340,2019,0
95340,2020,0
95340,2021,0
95341,2018,1
95341,2019,0
95341,2020,1
95341,2021,0
95343,2018,0
95343,2019,0
95343,2020,0
95343,2021,0
95344,2018,0
95344,2019,0
95344,2020,0
95344,2021,0
95345,2018,0
95345,2019,1
95345,2020,0
95345,2021,0
95346,2018,0
95346,2019,0
95346,2020,0
95346,2021,0
95347,2018,0
95347,2019,0
95347,2020,0
95347,2021,0
95348,2018,0
95348,2019,0
95348,2020,0
95348,2021,0
95350,2018,0
95350,2019,0
95350,2020,0
95350,2021,0
95351,2018,0
95351,2019,0
95351,2020,0
95351,2021,0
95352,2018,0
95352,2019,0
95352,2020,0
95352,2021,0
95353,2018,0
95353,2019,0
95353,2020,0
95353,2021,0
95354,2018,0
95354,2019,0
95354,2020,0
95354,2021,0
95355,2018,0
95355,2019,0
95355,2020,0
95355,2021,0
95356,2018,0
95356,2019,0
95356,2020,0
95356,2021,0
95357,2018,0
95357,2019,0
95357,2020,0
95357,2021,0
95358,2018,0
95358,2019,0
95358,2020,0
95358,2021,1
95360,2018,0
95360,2019,1
95360,2020,1
95360,2021,0
95361,2018,1
95361,2019,1
95361,2020,0
95361,2021,1
95363,2018,0
95363,2019,1
95363,2020,0
95363,2021,1
95364,2018,1
95364,2019,0
95364,2020,1
95364,2021,0
95365,2018,0
95365,2019,0
95365,2020,0
95365,2021,0
95366,2018,0
95366,2019,0
95366,2020,0
95366,2021,1
95367,2018,0
95367,2019,0
95367,2020,0
95367,2021,0
95368,2018,0
95368,2019,0
95368,2020,0
95368,2021,0
95369,2018,0
95369,2019,0
95369,2020,0
95369,2021,0
95370,2018,0
95370,2019,0
95370,2020,0
95370,2021,1
95372,2018,0
95372,2019,0
95372,2020,0
95372,2021,0
95373,2018,0
95373,2019,0
95373,2020,0
95373,2021,0
95374,2018,0
95374,2019,0
95374,2020,0
95374,2021,0
95375,2018,0
95375,2019,1
95375,2020,0
95375,2021,1
95376,2018,0
95376,2019,0
95376,2020,0
95376,2021,0
95377,2018,1
95377,2019,1
95377,2020,0
95377,2021,0
95378,2018,0
95378,2019,0
95378,2020,0
95378,2021,0
95379,2018,0
95379,2019,0
95379,2020,0
95379,2021,0
95380,2018,0
95380,2019,0
95380,2020,0
95380,2021,0
95381,2018,0
95381,2019,0
95381,2020,0
95381,2021,0
95382,2018,0
95382,2019,0
95382,2020,0
95382,2021,0
95383,2018,0
95383,2019,0
95383,2020,1
95383,2021,0
95385,2018,0
95385,2019,0
95385,2020,0
95385,2021,0
95386,2018,0
95386,2019,1
95386,2020,0
95386,2021,0
95387,2018,0
95387,2019,0
95387,2020,0
95387,2021,0
95388,2018,0
95388,2019,0
95388,2020,0
95388,2021,0
95389,2018,1
95389,2019,0
95389,2020,0
95389,2021,1
95391,2018,0
95391,2019,0
95391,2020,0
95391,2021,0
95397,2018,0
95397,2019,0
95397,2020,0
95397,2021,0
95401,2018,0
95401,2019,0
95401,2020,0
95401,2021,0
95402,2018,0
95402,2019,0
95402,2020,0
95402,2021,0
95403,2018,0
95403,2019,0
95403,2020,1
95403,2021,0
95404,2018,0
95404,2019,0
95404,2020,1
95404,2021,1
95405,2018,0
95405,2019,0
95405,2020,0
95405,2021,0
95406,2018,0
95406,2019,0
95406,2020,0
95406,2021,0
95407,2018,0
95407,2019,0
95407,2020,0
95407,2021,0
95409,2018,0
95409,2019,0
95409,2020,0
95409,2021,0
95410,2018,0
95410,2019,0
95410,2020,0
95410,2021,0
95412,2018,0
95412,2019,0
95412,2020,1
95412,2021,1
95415,2018,0
95415,2019,0
95415,2020,0
95415,2021,0
95416,2018,0
95416,2019,0
95416,2020,0
95416,2021,0
95417,2018,0
95417,2019,0
95417,2020,0
95417,2021,0
95418,2018,0
95418,2019,0
95418,2020,0
95418,2021,0
95419,2018,0
95419,2019,0
95419,2020,0
95419,2021,0
95420,2018,0
95420,2019,0
95420,2020,0
95420,2021,0
95421,2018,0
95421,2019,0
95421,2020,0
95421,2021,1
95422,2018,0
95422,2019,0
95422,2020,1
95422,2021,0
95423,2018,1
95423,2019,1
95423,2020,1
95423,2021,1
95424,2018,0
95424,2019,0
95424,2020,0
95424,2021,0
95425,2018,0
95425,2019,0
95425,2020,1
95425,2021,1
95426,2018,0
95426,2019,0
95426,2020,0
95426,2021,0
95427,2018,0
95427,2019,0
95427,2020,0
95427,2021,0
95428,2018,1
95428,2019,0
95428,2020,1
95428,2021,0
95429,2018,0
95429,2019,0
95429,2020,0
95429,2021,0
95430,2018,0
95430,2019,0
95430,2020,0
95430,2021,0
95431,2018,0
95431,2019,0
95431,2020,0
95431,2021,0
95432,2018,0
95432,2019,0
95432,2020,0
95432,2021,0
95433,2018,0
95433,2019,0
95433,2020,0
95433,2021,0
95435,2018,0
95435,2019,0
95435,2020,0
95435,2021,0
95436,2018,0
95436,2019,0
95436,2020,0
95436,2021,0
95437,2018,0
95437,2019,0
95437,2020,0
95437,2021,0
95439,2018,0
95439,2019,0
95439,2020,0
95439,2021,0
95441,2018,0
95441,2019,0
95441,2020,1
95441,2021,1
95442,2018,0
95442,2019,0
95442,2020,0
95442,2021,0
95443,2018,0
95443,2019,0
95443,2020,0
95443,2021,1
95444,2018,0
95444,2019,0
95444,2020,0
95444,2021,0
95445,2018,0
95445,2019,0
95445,2020,0
95445,2021,0
95446,2018,0
95446,2019,0
95446,2020,0
95446,2021,0
95448,2018,1
95448,2019,1
95448,2020,1
95448,2021,1
95449,2018,0
95449,2019,0
95449,2020,0
95449,2021,0
95450,2018,0
95450,2019,0
95450,2020,1
95450,2021,0
95451,2018,1
95451,2019,1
95451,2020,0
95451,2021,0
95452,2018,0
95452,2019,0
95452,2020,0
95452,2021,0
95453,2018,1
95453,2019,0
95453,2020,1
95453,2021,1
95454,2018,0
95454,2019,0
95454,2020,0
95454,2021,0
95456,2018,0
95456,2019,0
95456,2020,0
95456,2021,0
95457,2018,0
95457,2019,1
95457,2020,1
95457,2021,1
95458,2018,0
95458,2019,0
95458,2020,0
95458,2021,0
95459,2018,0
95459,2019,0
95459,2020,0
95459,2021,0
95460,2018,0
95460,2019,0
95460,2020,0
95460,2021,0
95461,2018,0
95461,2019,0
95461,2020,1
95461,2021,1
95462,2018,0
95462,2019,0
95462,2020,0
95462,2021,0
95463,2018,0
95463,2019,0
95463,2020,0
95463,2021,0
95464,2018,0
95464,2019,0
95464,2020,0
95464,2021,0
95465,2018,0
95465,2019,0
95465,2020,1
95465,2021,1
95466,2018,0
95466,2019,0
95466,2020,0
95466,2021,0
95467,2018,0
95467,2019,0
95467,2020,0
95467,2021,0
95468,2018,0
95468,2019,0
95468,2020,0
95468,2021,0
95469,2018,0
95469,2019,0
95469,2020,1
95469,2021,0
95470,2018,0
95470,2019,1
95470,2020,0
95470,2021,1
95471,2018,0
95471,2019,0
95471,2020,0
95471,2021,0
95472,2018,0
95472,2019,0
95472,2020,0
95472,2021,0
95473,2018,0
95473,2019,0
95473,2020,0
95473,2021,0
95476,2018,1
95476,2019,0
95476,2020,1
95476,2021,1
95480,2018,0
95480,2019,0
95480,2020,0
95480,2021,0
95481,2018,0
95481,2019,0
95481,2020,0
95481,2021,0
95482,2018,0
95482,2019,1
95482,2020,0
95482,2021,1
95485,2018,1
95485,2019,1
95485,2020,0
95485,2021,1
95486,2018,0
95486,2019,0
95486,2020,0
95486,2021,0
95487,2018,0
95487,2019,0
95487,2020,0
95487,2021,0
95488,2018,0
95488,2019,1
95488,2020,0
95488,2021,0
95490,2018,0
95490,2019,0
95490,2020,1
95490,2021,0
95492,2018,0
95492,2019,0
95492,2020,0
95492,2021,0
95493,2018,0
95493,2019,0
95493,2020,0
95493,2021,0
95494,2018,0
95494,2019,0
95494,2020,0
95494,2021,0
95497,2018,0
95497,2019,0
95497,2020,0
95497,2021,0
95501,2018,0
95501,2019,0
95501,2020,0
95501,2021,0
95502,2018,0
95502,2019,0
95502,2020,0
95502,2021,0
95503,2018,0
95503,2019,0
95503,2020,0
95503,2021,0
95511,2018,0
95511,2019,0
95511,2020,0
95511,2021,0
95514,2018,0
95514,2019,0
95514,2020,0
95514,2021,0
95518,2018,0
95518,2019,0
95518,2020,0
95518,2021,0
95519,2018,0
95519,2019,0
95519,2020,0
95519,2021,0
95521,2018,0
95521,2019,0
95521,2020,0
95521,2021,0
95524,2018,0
95524,2019,0
95524,2020,0
95524,2021,0
95525,2018,0
95525,2019,0
95525,2020,0
95525,2021,0
95526,2018,0
95526,2019,1
95526,2020,1
95526,2021,0
95527,2018,0
95527,2019,0
95527,2020,1
95527,2021,0
95528,2018,0
95528,2019,0
95528,2020,0
95528,2021,0
95531,2018,1
95531,2019,0
95531,2020,0
95531,2021,0
95532,2018,0
95532,2019,0
95532,2020,0
95532,2021,0
95534,2018,0
95534,2019,0
95534,2020,0
95534,2021,0
95536,2018,0
95536,2019,0
95536,2020,0
95536,2021,0
95537,2018,0
95537,2019,0
95537,2020,0
